id,qtr,d,earn,aged,edlt10,ed1011,ed12,ed1315,edgt15,totexp,p
115248,4,1,0,1,0,0,1,0,0,30.059999,.257009
115248,5,1,0,1,0,0,1,0,0,30.059999,.257009
115248,6,1,0,1,0,0,1,0,0,30.059999,.257009
115259,-6,1,876.19,0,0,0,1,0,0,63.77,.001233
115259,-5,1,876.19,0,0,0,1,0,0,66.769997,.001233
115259,-4,1,857.14001,0,0,0,1,0,0,69.769997,.001233
115259,-3,1,866.65997,0,0,0,1,0,0,72.769997,.001233
115259,-2,1,876.19,0,0,0,1,0,0,75.769997,.001233
115259,-1,1,876.19,0,0,0,1,0,0,78.769997,.001233
115259,1,1,2365,0,0,0,1,0,0,82.769997,.001233
115259,2,1,2863,1,0,0,1,0,0,85.769997,.001233
115259,3,1,2863,1,0,0,1,0,0,88.769997,.001233
115259,4,1,2863,1,0,0,1,0,0,91.769997,.001233
115259,5,1,2769.6699,1,0,0,1,0,0,94.769997,.001233
115259,6,1,2085.3301,1,0,0,1,0,0,97.769997,.001233
115360,-6,1,895.23999,1,0,0,0,0,1,40.669998,.032069001
115360,-5,1,0,1,0,0,0,0,1,41,.032069001
115360,-4,1,0,1,0,0,0,0,1,41,.032069001
115360,-3,1,0,1,0,0,0,0,1,41,.032069001
115360,-2,1,0,1,0,0,0,0,1,41,.032069001
115360,-1,1,0,1,0,0,0,0,1,41,.032069001
115360,1,1,0,1,0,0,0,0,1,41,.032069001
115360,2,1,142,1,0,0,0,0,1,42,.032069001
115360,3,1,278,1,0,0,0,0,1,45,.032069001
115360,4,1,278,1,0,0,0,0,1,48,.032069001
115360,5,1,269,1,0,0,0,0,1,51,.032069001
115360,6,1,278,1,0,0,0,0,1,54,.032069001
115750,-6,1,11.57,0,0,0,0,1,0,.33000001,.183709
115750,-5,1,526.5,0,0,0,0,1,0,3,.183709
115750,-4,1,532.28003,0,0,0,0,1,0,6,.183709
115750,-3,1,532.28003,0,0,0,0,1,0,9,.183709
115750,-2,1,526.5,0,0,0,0,1,0,12,.183709
115750,-1,1,341.35999,0,0,0,0,1,0,14.67,.183709
115750,1,1,0,0,0,0,0,1,0,15,.183709
115750,2,1,0,0,0,0,0,1,0,15,.183709
115750,3,1,0,0,0,0,0,1,0,15,.183709
115750,4,1,0,0,0,0,0,1,0,15,.183709
115750,5,1,0,0,0,0,0,1,0,15,.183709
115750,6,1,305,0,0,0,0,1,0,16,.183709
118240,-6,1,274.29001,0,0,0,0,0,1,21.33,.244992
118240,-5,1,841.15002,0,0,0,0,0,1,24,.244992
118240,-4,1,137.14,0,0,0,0,0,1,26,.244992
118240,-3,1,693.33002,0,0,0,0,0,1,28,.244992
118240,-2,1,700.95001,0,0,0,0,0,1,31,.244992
118240,-1,1,579.04999,0,0,0,0,0,1,34,.244992
118240,1,1,678.33002,0,0,0,0,0,1,37,.244992
118240,2,1,1027.67,0,0,0,0,0,1,40,.244992
118240,3,1,1086.33,0,0,0,0,0,1,43,.244992
118240,4,1,531.33002,0,0,0,0,0,1,45.669998,.244992
118240,5,1,0,0,0,0,0,0,1,46,.244992
118240,6,1,920.33002,0,0,0,0,0,1,47,.244992
118249,-6,1,0,1,0,0,1,0,0,79.550003,.70422101
118249,-5,1,0,1,0,0,1,0,0,79.550003,.70422101
118249,-4,1,0,1,0,0,1,0,0,79.550003,.70422101
118249,-3,1,0,1,0,0,1,0,0,79.550003,.70422101
118249,-2,1,0,1,0,0,1,0,0,79.550003,.70422101
118249,-1,1,467.60001,1,0,0,1,0,0,81.550003,.70422101
118249,1,1,0,1,0,0,1,0,0,82.550003,.70422101
118249,2,1,0,1,0,0,1,0,0,82.550003,.70422101
118249,3,1,0,1,0,0,1,0,0,82.550003,.70422101
118249,4,1,0,1,0,0,1,0,0,82.550003,.70422101
118249,5,1,291.67001,1,0,0,1,0,0,84.550003,.70422101
118249,6,1,394.67001,1,0,0,1,0,0,87.550003,.70422101
118276,-6,1,0,1,0,1,0,0,0,74,.235981
118276,-5,1,0,1,0,1,0,0,0,74,.235981
118276,-4,1,0,1,0,1,0,0,0,74,.235981
118276,-3,1,0,1,0,1,0,0,0,74,.235981
118276,-2,1,79.050003,1,0,1,0,0,0,74.330002,.235981
118276,-1,1,423.14999,1,0,1,0,0,0,77,.235981
118276,1,1,540.66998,1,0,1,0,0,0,81,.235981
118276,2,1,734,1,0,1,0,0,0,84,.235981
118276,3,1,734,1,0,1,0,0,0,87,.235981
118276,4,1,710,1,0,1,0,0,0,90,.235981
118276,5,1,734,1,0,1,0,0,0,93,.235981
118276,6,1,734,1,0,1,0,0,0,96,.235981
118278,-6,1,947.15997,1,0,0,1,0,0,130.77,.91338903
118278,-5,1,926.57001,1,0,0,1,0,0,133.77,.91338903
118278,-4,1,936.87,1,0,0,1,0,0,136.77,.91338903
118278,-3,1,947.15997,1,0,0,1,0,0,139.77,.91338903
118278,-2,1,494.17001,1,0,0,1,0,0,142.44,.91338903
118278,-1,1,0,1,0,0,1,0,0,142.77,.91338903
118278,1,1,0,1,0,0,1,0,0,142.77,.91338903
118278,2,1,0,1,0,0,1,0,0,142.77,.91338903
118278,3,1,0,1,0,0,1,0,0,142.77,.91338903
118278,4,1,0,1,0,0,1,0,0,142.77,.91338903
118278,5,1,289.32999,1,0,0,1,0,0,143.77,.91338903
118278,6,1,408.67001,1,0,0,1,0,0,146.77,.91338903
118358,-6,1,220.95,1,0,1,0,0,0,147.74001,.55425203
118358,-5,1,0,1,0,1,0,0,0,148.74001,.55425203
118358,-4,1,0,1,0,1,0,0,0,148.74001,.55425203
118358,-3,1,154.42999,1,0,1,0,0,0,149.74001,.55425203
118358,-2,1,299,1,0,1,0,0,0,152.74001,.55425203
118358,-1,1,147.86,1,0,1,0,0,0,155.41,.55425203
118358,1,1,0,1,0,1,0,0,0,155.74001,.55425203
118358,2,1,0,1,0,1,0,0,0,155.74001,.55425203
118358,3,1,0,1,0,1,0,0,0,155.74001,.55425203
118358,4,1,0,1,0,1,0,0,0,155.74001,.55425203
118358,5,1,612,1,0,1,0,0,0,157.41,.55425203
118358,6,1,0,1,0,1,0,0,0,157.74001,.55425203
118451,-6,1,0,1,0,0,1,0,0,232.66,.51512498
118451,-5,1,0,1,0,0,1,0,0,232.66,.51512498
118451,-4,1,217.86,1,0,0,1,0,0,234.33,.51512498
118451,-3,1,0,1,0,0,1,0,0,234.66,.51512498
118451,-2,1,0,1,0,0,1,0,0,234.66,.51512498
118451,-1,1,0,1,0,0,1,0,0,234.66,.51512498
118451,1,1,873,1,0,0,1,0,0,236.66,.51512498
118451,2,1,1018.33,1,0,0,1,0,0,239.66,.51512498
118451,3,1,1447,1,0,0,1,0,0,242.66,.51512498
118451,4,1,1903.33,1,0,0,1,0,0,245.66,.51512498
118451,5,1,1903.33,1,0,0,1,0,0,248.66,.51512498
118451,6,1,1882.67,1,0,0,1,0,0,251.66,.51512498
118456,-6,1,0,1,1,0,0,0,0,243.98,.80376202
118456,-5,1,0,1,1,0,0,0,0,243.98,.80376202
118456,-4,1,0,1,1,0,0,0,0,243.98,.80376202
118456,-3,1,190,1,1,0,0,0,0,244.98,.80376202
118456,-2,1,442.85999,1,1,0,0,0,0,246.98,.80376202
118456,-1,1,399.67001,1,1,0,0,0,0,248.98,.80376202
118456,1,1,0,1,1,0,0,0,0,249.98,.80376202
118456,2,1,0,1,1,0,0,0,0,249.98,.80376202
118456,3,1,0,1,1,0,0,0,0,249.98,.80376202
118456,4,1,0,1,1,0,0,0,0,249.98,.80376202
118456,5,1,0,1,1,0,0,0,0,249.98,.80376202
118456,6,1,0,1,1,0,0,0,0,249.98,.80376202
118460,-6,1,0,1,0,0,1,0,0,51.040001,.090428002
118460,-5,1,0,1,0,0,1,0,0,51.040001,.090428002
118460,-4,1,429.72,1,0,0,1,0,0,52.040001,.090428002
118460,-3,1,841.15002,1,0,0,1,0,0,55.040001,.090428002
118460,-2,1,841.15002,1,0,0,1,0,0,58.040001,.090428002
118460,-1,1,832,1,0,0,1,0,0,61.040001,.090428002
118460,1,1,862.66998,1,0,0,1,0,0,65.040001,.090428002
118460,2,1,862.66998,1,0,0,1,0,0,68.040001,.090428002
118460,3,1,862.66998,1,0,0,1,0,0,71.040001,.090428002
118460,4,1,834.66998,1,0,0,1,0,0,74.040001,.090428002
118460,5,1,862.66998,1,0,0,1,0,0,77.040001,.090428002
118460,6,1,862.66998,1,0,0,1,0,0,80.040001,.090428002
118472,-6,1,0,1,0,0,1,0,0,113.01,.61554801
118472,-2,1,0,1,0,0,1,0,0,113.01,.61554801
118472,-1,1,265.70999,1,0,0,1,0,0,113.51,.61554801
118472,1,1,1069,1,0,0,1,0,0,117.01,.61554801
118472,2,1,1104,1,0,0,1,0,0,120.01,.61554801
118472,3,1,1104,1,0,0,1,0,0,123.01,.61554801
118472,4,1,1068,1,0,0,1,0,0,126.01,.61554801
118472,5,1,1104,1,0,0,1,0,0,129.00999,.61554801
118472,6,1,1104,1,0,0,1,0,0,132.00999,.61554801
118478,-6,1,1508.0699,1,0,0,1,0,0,135.82001,.038725998
118478,-5,1,1475.29,1,0,0,1,0,0,138.82001,.038725998
118478,-4,1,1491.6801,1,0,0,1,0,0,141.82001,.038725998
118478,-3,1,163.92,1,0,0,1,0,0,143.82001,.038725998
118478,-2,1,1028.5699,1,0,0,1,0,0,145.82001,.038725998
118478,-1,1,1300,1,0,0,1,0,0,148.82001,.038725998
118478,1,1,1461.67,1,0,0,1,0,0,152.82001,.038725998
118478,2,1,1977.67,1,0,0,1,0,0,155.82001,.038725998
118478,3,1,1977.67,1,0,0,1,0,0,158.82001,.038725998
118478,4,1,1913.33,1,0,0,1,0,0,161.82001,.038725998
118478,5,1,1977.67,1,0,0,1,0,0,164.82001,.038725998
118478,6,1,1977.67,1,0,0,1,0,0,167.82001,.038725998
118494,-6,1,1314.28,1,0,0,1,0,0,154.45,.061096001
118494,-5,1,1285.71,1,0,0,1,0,0,157.45,.061096001
118494,-4,1,1300,1,0,0,1,0,0,160.45,.061096001
118494,-3,1,476.19,1,0,0,1,0,0,163.45,.061096001
118494,-2,1,438.10001,1,0,0,1,0,0,166.45,.061096001
118494,-1,1,433.34,1,0,0,1,0,0,169.45,.061096001
118494,1,1,644,1,0,0,1,0,0,173.45,.061096001
118494,2,1,403.32999,1,0,0,1,0,0,176.45,.061096001
118494,3,1,810.33002,1,0,0,1,0,0,179.45,.061096001
118494,4,1,872,1,0,0,1,0,0,182.45,.061096001
118494,5,1,283.67001,1,0,0,1,0,0,184.78999,.061096001
118494,6,1,0,1,0,0,1,0,0,185.45,.061096001
118518,-6,1,835.23999,1,0,1,0,0,0,140.27,.133834
118518,-5,1,942.85999,1,0,1,0,0,0,143.27,.133834
118518,-4,1,953.34003,1,0,1,0,0,0,146.27,.133834
118518,-3,1,963.81,1,0,1,0,0,0,149.27,.133834
118518,-2,1,959.71997,1,0,1,0,0,0,152.27,.133834
118518,-1,1,875.33002,1,0,1,0,0,0,155.27,.133834
118518,1,1,347.67001,1,0,1,0,0,0,158.92999,.133834
118518,2,1,0,1,0,1,0,0,0,159.27,.133834
118518,3,1,0,1,0,1,0,0,0,159.27,.133834
118518,4,1,0,1,0,1,0,0,0,159.27,.133834
118518,5,1,0,1,0,1,0,0,0,159.27,.133834
118518,6,1,0,1,0,1,0,0,0,159.27,.133834
118537,-6,1,0,1,0,1,0,0,0,208.14999,.398846
118537,-5,1,0,1,0,1,0,0,0,208.14999,.398846
118537,-4,1,0,1,0,1,0,0,0,208.14999,.398846
118537,-3,1,0,1,0,1,0,0,0,208.14999,.398846
118537,-2,1,0,1,0,1,0,0,0,208.14999,.398846
118537,-1,1,0,1,0,1,0,0,0,208.14999,.398846
118537,1,1,0,1,0,1,0,0,0,208.14999,.398846
118537,2,1,0,1,0,1,0,0,0,208.14999,.398846
118537,3,1,0,1,0,1,0,0,0,208.14999,.398846
118537,4,1,0,1,0,1,0,0,0,208.14999,.398846
118537,5,1,0,1,0,1,0,0,0,208.14999,.398846
118537,6,1,0,1,0,1,0,0,0,208.14999,.398846
118538,-6,1,87.620003,0,0,0,1,0,0,18,.015297
118538,-5,1,85.709999,0,0,0,1,0,0,21,.015297
118538,-4,1,86.660004,0,0,0,1,0,0,24,.015297
118538,-3,1,87.620003,0,0,0,1,0,0,27,.015297
118538,-2,1,87.620003,0,0,0,1,0,0,30,.015297
118538,-1,1,86.669998,0,0,0,1,0,0,33,.015297
118549,-6,1,989.12,1,0,0,0,1,0,133.73,.79420698
118549,-5,1,967.62,1,0,0,0,1,0,136.73,.79420698
118549,-4,1,978.35999,1,0,0,0,1,0,139.73,.79420698
118549,-3,1,989.12,1,0,0,0,1,0,142.73,.79420698
118549,-2,1,172.02,1,0,0,0,1,0,144.73,.79420698
118549,-1,1,135.71001,1,0,0,0,1,0,145.39,.79420698
118549,1,1,1137.67,1,0,0,0,1,0,147.73,.79420698
118549,2,1,1150.33,1,0,0,0,1,0,150.73,.79420698
118549,3,1,1150.33,1,0,0,0,1,0,153.73,.79420698
118549,4,1,1112.67,1,0,0,0,1,0,156.73,.79420698
118549,5,1,1150.33,1,0,0,0,1,0,159.73,.79420698
118549,6,1,1525.33,1,0,0,0,1,0,162.73,.79420698
118612,-6,1,0,1,0,1,0,0,0,141.25999,.22799
118612,-5,1,0,1,0,1,0,0,0,141.25999,.22799
118612,-4,1,0,1,0,1,0,0,0,141.25999,.22799
118612,-3,1,0,1,0,1,0,0,0,141.25999,.22799
118612,-2,1,0,1,0,1,0,0,0,141.25999,.22799
118612,-1,1,538.23999,1,0,1,0,0,0,143.25999,.22799
118612,1,1,0,1,0,1,0,0,0,145.25999,.22799
118612,2,1,0,1,0,1,0,0,0,145.25999,.22799
118612,3,1,0,1,0,1,0,0,0,145.25999,.22799
118612,4,1,0,1,0,1,0,0,0,145.25999,.22799
118612,5,1,0,1,0,1,0,0,0,145.25999,.22799
118617,-6,1,0,1,0,1,0,0,0,151.17,.321628
118617,-5,1,0,1,0,1,0,0,0,151.17,.321628
118617,-4,1,0,1,0,1,0,0,0,151.17,.321628
118617,-3,1,0,1,0,1,0,0,0,151.17,.321628
118617,-2,1,0,1,0,1,0,0,0,151.17,.321628
118617,-1,1,0,1,0,1,0,0,0,151.17,.321628
118617,1,1,1627.33,1,0,1,0,0,0,153.17,.321628
118617,2,1,1627.33,1,0,1,0,0,0,156.17,.321628
118617,3,1,1627.33,1,0,1,0,0,0,159.17,.321628
118617,4,1,1574.33,1,0,1,0,0,0,162.17,.321628
118617,5,1,1627.33,1,0,1,0,0,0,165.17,.321628
118617,6,1,1300,1,0,1,0,0,0,167.67,.321628
118639,-6,1,1625,1,1,0,0,0,0,185.33,.109809
118639,-5,1,1625,1,1,0,0,0,0,188.33,.109809
118639,-4,1,1642.85,1,1,0,0,0,0,191.33,.109809
118639,-3,1,1642.85,1,1,0,0,0,0,194.33,.109809
118639,-2,1,946.42999,1,1,0,0,0,0,197,.109809
118639,-1,1,0,1,1,0,0,0,0,197.33,.109809
118639,1,1,712.33002,1,1,0,0,0,0,198.33,.109809
118639,2,1,1489.67,1,1,0,0,0,0,201.33,.109809
118639,3,1,1489.67,1,1,0,0,0,0,204.33,.109809
118639,4,1,1457.33,1,1,0,0,0,0,207.33,.109809
118639,5,1,1473.33,1,1,0,0,0,0,210.33,.109809
118639,6,1,1489.67,1,1,0,0,0,0,213.33,.109809
118678,-2,1,433.72,1,0,0,0,0,1,56.610001,.044420999
118678,-1,1,108.43,1,0,0,0,0,1,58.610001,.044420999
118678,1,1,438.32999,1,0,0,0,0,1,61.279999,.044420999
118678,2,1,0,1,0,0,0,0,1,61.610001,.044420999
118678,3,1,0,1,0,0,0,0,1,61.610001,.044420999
118678,4,1,0,1,0,0,0,0,1,61.610001,.044420999
118678,5,1,0,1,0,0,0,0,1,61.610001,.044420999
118678,6,1,0,1,0,0,0,0,1,61.610001,.044420999
118695,-6,1,1488,1,0,1,0,0,0,275.57999,.011691
118695,-5,1,1004.91,1,0,1,0,0,0,277.57999,.011691
118695,-4,1,1967.05,1,0,1,0,0,0,280.57999,.011691
118695,-3,1,1967.05,1,0,1,0,0,0,283.57999,.011691
118695,-2,1,1967.05,1,0,1,0,0,0,286.57999,.011691
118695,-1,1,1491.38,1,0,1,0,0,0,289.57999,.011691
118695,1,1,1138.67,1,0,1,0,0,0,293.57999,.011691
118695,2,1,1064.67,1,0,1,0,0,0,296.57999,.011691
118695,3,1,0,1,0,1,0,0,0,297.57999,.011691
118695,4,1,937.66998,1,0,1,0,0,0,298.57999,.011691
118695,5,1,1513.67,1,0,1,0,0,0,301.57999,.011691
118695,6,1,411.32999,1,0,1,0,0,0,303.57999,.011691
118718,-6,1,1152.1899,1,1,0,0,0,0,324.73999,.083026998
118718,-5,1,1114.62,1,1,0,0,0,0,327.73999,.083026998
118718,-4,1,1152.1899,1,1,0,0,0,0,330.73999,.083026998
118718,-3,1,1152.1899,1,1,0,0,0,0,333.73999,.083026998
118718,-2,1,0,1,1,0,0,0,0,334.73999,.083026998
118718,-1,1,0,1,1,0,0,0,0,334.73999,.083026998
118718,1,1,328.32999,1,1,0,0,0,0,336.73999,.083026998
118718,2,1,324.67001,1,1,0,0,0,0,339.73999,.083026998
118718,3,1,321.32999,1,1,0,0,0,0,342.73999,.083026998
118718,4,1,328.32999,1,1,0,0,0,0,345.73999,.083026998
118718,5,1,1301.67,1,1,0,0,0,0,348.73999,.083026998
118718,6,1,1627,1,1,0,0,0,0,351.73999,.083026998
118727,-6,1,194.52,1,0,0,1,0,0,60.849998,.95932299
118727,-5,1,0,1,0,0,1,0,0,61.189999,.95932299
118727,-4,1,289.51999,1,0,0,1,0,0,62.189999,.95932299
118727,-3,1,832.38,1,0,0,1,0,0,65.190002,.95932299
118727,-2,1,126.67,1,0,0,1,0,0,67.190002,.95932299
118727,-1,1,160,1,0,0,1,0,0,68.190002,.95932299
118727,1,1,911,1,0,0,1,0,0,71.190002,.95932299
118727,2,1,445.67001,1,0,0,1,0,0,73.849998,.95932299
118727,3,1,540,1,0,0,1,0,0,76.190002,.95932299
118727,4,1,685.66998,1,0,0,1,0,0,79.190002,.95932299
118727,5,1,1079.67,1,0,0,1,0,0,82.190002,.95932299
118727,6,1,779.66998,1,0,0,1,0,0,85.190002,.95932299
118775,-6,1,0,1,0,1,0,0,0,139.98,.77945298
118775,-5,1,0,1,0,1,0,0,0,139.98,.77945298
118775,-4,1,0,1,0,1,0,0,0,139.98,.77945298
118775,-3,1,0,1,0,1,0,0,0,139.98,.77945298
118775,-2,1,0,1,0,1,0,0,0,139.98,.77945298
118775,-1,1,0,1,0,1,0,0,0,139.98,.77945298
118775,1,1,489.67001,1,0,1,0,0,0,141.98,.77945298
118775,2,1,358.67001,1,0,1,0,0,0,144.98,.77945298
118775,3,1,245,1,0,1,0,0,0,147.98,.77945298
118775,4,1,126.67,1,0,1,0,0,0,150.64999,.77945298
118775,5,1,10.33,1,0,1,0,0,0,151.98,.77945298
118775,6,1,237.67,1,0,1,0,0,0,154.98,.77945298
118851,-6,1,636.85999,0,0,0,1,0,0,68.480003,.61521399
118851,-5,1,643.94,0,0,0,1,0,0,71.480003,.61521399
118851,-4,1,651.01001,0,0,0,1,0,0,74.480003,.61521399
118851,-3,1,233.52,1,0,0,1,0,0,77.150002,.61521399
118851,-2,1,0,1,0,0,1,0,0,77.480003,.61521399
118851,-1,1,0,1,0,0,1,0,0,77.480003,.61521399
118851,1,1,921,1,0,0,1,0,0,79.480003,.61521399
118851,2,1,760.66998,1,0,0,1,0,0,82.480003,.61521399
118851,3,1,0,1,0,0,1,0,0,83.480003,.61521399
118851,4,1,730,1,0,0,1,0,0,84.480003,.61521399
118851,5,1,684.66998,1,0,0,1,0,0,87.480003,.61521399
118851,6,1,41.330002,1,0,0,1,0,0,89.480003,.61521399
118878,-6,1,0,1,0,0,0,1,0,155.94,.69798702
118878,-5,1,0,1,0,0,0,1,0,155.94,.69798702
118878,-4,1,0,1,0,0,0,1,0,155.94,.69798702
118878,-3,1,229.71001,1,0,0,0,1,0,156.94,.69798702
118878,-2,1,430.70999,1,0,0,0,1,0,159.94,.69798702
118878,-1,1,220.14,1,0,0,0,1,0,162.60001,.69798702
118878,1,1,0,1,0,0,0,1,0,162.94,.69798702
118878,2,1,0,1,0,0,0,1,0,162.94,.69798702
118878,3,1,0,1,0,0,0,1,0,162.94,.69798702
118878,4,1,0,1,0,0,0,1,0,162.94,.69798702
118878,5,1,0,1,0,0,0,1,0,162.94,.69798702
118878,6,1,0,1,0,0,0,1,0,162.94,.69798702
119009,-6,1,1493.51,1,1,0,0,0,0,202.81,.179978
119009,-5,1,1543.85,1,1,0,0,0,0,205.81,.179978
119009,-4,1,1543.85,1,1,0,0,0,0,208.81,.179978
119009,-3,1,151.03,1,1,0,0,0,0,210.81,.179978
119009,-2,1,338.57001,1,1,0,0,0,0,212.14,.179978
119009,-1,1,722.84998,1,1,0,0,0,0,214.81,.179978
119009,1,1,1506.33,1,1,0,0,0,0,218.81,.179978
119009,2,1,1489.33,1,1,0,0,0,0,221.81,.179978
119009,3,1,1522.67,1,1,0,0,0,0,224.81,.179978
119009,4,1,1522.67,1,1,0,0,0,0,227.81,.179978
119009,5,1,1506.33,1,1,0,0,0,0,230.81,.179978
119009,6,1,1489.33,1,1,0,0,0,0,233.81,.179978
119019,-6,1,977.14001,0,0,0,0,0,1,26,.16288
119019,-5,1,988,0,0,0,0,0,1,29,.16288
119019,-4,1,998.84998,0,0,0,0,0,1,32,.16288
119019,-3,1,998.84998,0,0,0,0,0,1,35,.16288
119019,-2,1,988,0,0,0,0,0,1,38,.16288
119019,-1,1,445.14001,0,0,0,0,0,1,40.669998,.16288
119019,1,1,1161.67,0,0,0,0,0,1,43,.16288
119019,2,1,1670,0,0,0,0,0,1,46,.16288
119019,3,1,1615.67,0,0,0,0,0,1,49,.16288
119019,4,1,1670,0,0,0,0,0,1,52,.16288
119019,5,1,1670,0,0,0,0,0,1,55,.16288
119019,6,1,1670,0,0,0,0,0,1,58,.16288
119034,-6,1,153.33,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,38.400002,.100957
119034,-5,1,151.67,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,41.400002,.100957
119034,-4,1,151.67,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,44.400002,.100957
119034,-3,1,153.33,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,47.400002,.100957
119034,-2,1,153.33,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,50.400002,.100957
119034,-1,1,151.67,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,53.400002,.100957
119034,1,1,150,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,57.400002,.100957
119034,2,1,679,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,60.400002,.100957
119034,3,1,1129.67,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,63.400002,.100957
119034,4,1,1129.67,0,.0044999998,.0070000002,.73509997,.17470001,.078699999,66.400002,.100957
119034,5,1,314,1,.0044999998,.0070000002,.73509997,.17470001,.078699999,69.400002,.100957
119034,6,1,151.67,1,.0044999998,.0070000002,.73509997,.17470001,.078699999,72.400002,.100957
119053,-6,1,788.82001,0,0,0,1,0,0,42.630001,.52656698
119053,-5,1,1099.5699,0,0,0,1,0,0,44.630001,.52656698
119053,-4,1,1087.62,0,0,0,1,0,0,47.630001,.52656698
119053,-3,1,1087.62,0,0,0,1,0,0,50.630001,.52656698
119053,-2,1,693.21002,0,0,0,1,0,0,53.299999,.52656698
119053,-1,1,0,1,0,0,1,0,0,53.630001,.52656698
119053,1,1,421,1,0,0,1,0,0,54.630001,.52656698
119053,2,1,356.32999,1,0,0,1,0,0,57.299999,.52656698
119053,3,1,62,1,0,0,1,0,0,59.630001,.52656698
119053,4,1,66.330002,1,0,0,1,0,0,62.630001,.52656698
119053,5,1,66.330002,1,0,0,1,0,0,65.629997,.52656698
119053,6,1,846.66998,1,0,0,1,0,0,68.629997,.52656698
119062,-6,1,698.12,0,0,0,1,0,0,66.260002,.015144
119062,-5,1,705.78998,0,0,0,1,0,0,69.260002,.015144
119062,-4,1,705.78998,0,0,0,1,0,0,72.260002,.015144
119062,-3,1,698.12,0,0,0,1,0,0,75.260002,.015144
119062,-2,1,698.12,0,0,0,1,0,0,78.260002,.015144
119062,-1,1,705.78998,0,0,0,1,0,0,81.260002,.015144
119062,1,1,630.66998,1,0,0,1,0,0,84.589996,.015144
119062,2,1,1400,1,0,0,1,0,0,87.260002,.015144
119062,3,1,1447.33,1,0,0,1,0,0,90.260002,.015144
119062,4,1,1447.33,1,0,0,1,0,0,93.260002,.015144
119062,5,1,1447.33,1,0,0,1,0,0,96.260002,.015144
119062,6,1,1164,1,0,0,1,0,0,99.260002,.015144
119098,-6,1,1090.04,1,0,1,0,0,0,140.84,.81391501
119098,-5,1,1126.78,1,0,1,0,0,0,143.84,.81391501
119098,-4,1,1126.78,1,0,1,0,0,0,146.84,.81391501
119098,-3,1,813.33002,1,0,1,0,0,0,149.50999,.81391501
119098,-2,1,0,1,0,1,0,0,0,149.84,.81391501
119098,-1,1,0,1,0,1,0,0,0,149.84,.81391501
119098,1,1,1421.67,1,0,1,0,0,0,151.84,.81391501
119098,2,1,500,1,0,1,0,0,0,154.50999,.81391501
119098,3,1,765.33002,1,0,1,0,0,0,156.50999,.81391501
119098,4,1,0,1,0,1,0,0,0,156.84,.81391501
119098,5,1,0,1,0,1,0,0,0,156.84,.81391501
119098,6,1,0,1,0,1,0,0,0,156.84,.81391501
119104,-5,1,147.62,1,0,0,0,1,0,68.699997,.220333
119104,-4,1,216.67,1,0,0,0,1,0,71.699997,.220333
119104,-3,1,216.67,1,0,0,0,1,0,74.699997,.220333
119104,-2,1,219.05,1,0,0,0,1,0,77.699997,.220333
119104,-1,1,219.05,1,0,0,0,1,0,80.699997,.220333
119104,1,1,1085,1,0,0,0,1,0,84.699997,.220333
119104,2,1,1061.33,1,0,0,0,1,0,87.699997,.220333
119104,3,1,1073,1,0,0,0,1,0,90.699997,.220333
119104,4,1,1085,1,0,0,0,1,0,93.699997,.220333
119104,5,1,1085,1,0,0,0,1,0,96.699997,.220333
119104,6,1,1061.33,1,0,0,0,1,0,99.699997,.220333
119192,-6,1,842.85999,1,0,0,1,0,0,141.57001,.52752203
119192,-5,1,1314.28,1,0,0,1,0,0,144.57001,.52752203
119192,-4,1,1314.28,1,0,0,1,0,0,147.57001,.52752203
119192,-3,1,1314.28,1,0,0,1,0,0,150.57001,.52752203
119192,-2,1,1285.71,1,0,0,1,0,0,153.57001,.52752203
119192,-1,1,585.71002,1,0,0,1,0,0,156.23,.52752203
119192,1,1,1282.67,1,0,0,1,0,0,158.57001,.52752203
119192,2,1,1640.33,1,0,0,1,0,0,161.57001,.52752203
119192,3,1,1676.67,1,0,0,1,0,0,164.57001,.52752203
119192,4,1,1676.67,1,0,0,1,0,0,167.57001,.52752203
119192,5,1,1658.33,1,0,0,1,0,0,170.57001,.52752203
119192,6,1,1640.33,1,0,0,1,0,0,173.57001,.52752203
119214,-6,1,614.52002,1,0,0,1,0,0,109.13,.61806399
119214,-5,1,524.76001,1,0,0,1,0,0,112.13,.61806399
119214,-4,1,0,1,0,0,1,0,0,113.13,.61806399
119214,-3,1,0,1,0,0,1,0,0,113.13,.61806399
119214,-2,1,0,1,0,0,1,0,0,113.13,.61806399
119214,-1,1,0,1,0,0,1,0,0,113.13,.61806399
119214,1,1,675.66998,1,0,0,1,0,0,114.13,.61806399
119214,2,1,263.32999,1,0,0,1,0,0,116.13,.61806399
119214,3,1,0,1,0,0,1,0,0,116.13,.61806399
119214,4,1,0,1,0,0,1,0,0,116.13,.61806399
119214,5,1,0,1,0,0,1,0,0,116.13,.61806399
