id_hogar,renglon,pobreden,age_baseline,sex_baseline,state,village,cutoff,xraw,y,y_baseline,xnorm,xbin,bin_midpt
497845,5,1,10,female,6,120020016,752,707.5,1,1,-44.5,2,-42.5
493154,7,no pobre,10,male,6,120420000,752,752.25,1,1,.25,11,2.5
233035,3,no pobre,15,female,6,120330000,752,791.79999,0,0,39.799988,18,37.5
527743,4,1,13,male,6,120410032,752,704,1,1,-48,1,-47.5
527743,5,1,12,male,6,120410032,752,704,1,1,-48,1,-47.5
170482,8,1,10,male,6,120280056,752,722,1,1,-30,5,-27.5
525010,5,1,6,male,6,120410032,752,704,1,1,-48,1,-47.5
170435,8,no pobre,12,female,6,120280056,752,791,1,1,39,18,37.5
436040,5,1,14,male,6,120100024,752,734.33002,1,1,-17.669983,7,-17.5
493171,3,1,7,female,6,120420000,752,735,1,1,-17,7,-17.5
236766,5,1,16,female,6,120280056,752,715.33002,0,0,-36.669983,3,-37.5
396016,2,1,16,male,6,120020032,752,740,0,0,-12,8,-12.5
525023,6,1,9,female,6,120410032,752,742,1,1,-10,9,-7.5
620250,4,1,7,female,6,120040016,752,703,1,1,-49,1,-47.5
431226,3,1,6,male,6,120040016,752,706,1,1,-46,1,-47.5
233106,4,1,14,male,6,120330000,752,714,1,1,-38,3,-37.5
520876,3,1,12,female,6,120450016,752,724,1,1,-28,5,-27.5
170434,4,1,10,female,6,120280056,752,728,1,1,-24,6,-22.5
236766,6,1,14,male,6,120280056,752,715.33002,0,1,-36.669983,3,-37.5
620230,5,no pobre,7,male,6,120040016,752,800.33002,1,1,48.330017,20,47.5
431210,4,1,13,female,6,120040016,752,708,1,1,-44,2,-42.5
236556,4,1,9,male,6,120280056,752,738,1,1,-14,8,-12.5
497845,4,1,12,male,6,120020016,752,707.5,1,1,-44.5,2,-42.5
333320,4,1,16,male,6,120040016,752,734.5,0,1,-17.5,7,-17.5
236583,5,1,8,male,6,120280056,752,724,1,1,-28,5,-27.5
493186,7,1,8,female,6,120420000,752,726,1,0,-26,5,-27.5
561831,3,no pobre,16,female,6,120450000,752,768,0,1,16,14,17.5
436046,5,1,9,male,6,120100024,752,717,1,1,-35,4,-32.5
238228,6,1,6,male,6,120280088,752,727.33002,1,1,-24.669983,6,-22.5
431225,5,1,9,female,6,120040016,752,730.5,1,1,-21.5,6,-22.5
527739,4,1,9,male,6,120410032,752,705.51001,1,1,-46.48999,1,-47.5
233104,3,1,13,female,6,120330000,752,709,1,1,-43,2,-42.5
233029,4,no pobre,9,female,6,120330000,752,787,1,1,35,18,37.5
493194,6,no pobre,15,female,6,120420000,752,756.33002,0,0,4.3300171,11,2.5
561371,3,1,15,male,6,120450000,752,702,0,0,-50,1,-47.5
561511,5,1,6,female,6,120450000,752,719,1,1,-33,4,-32.5
233124,7,1,9,female,6,120330000,752,708.71002,1,1,-43.289978,2,-42.5
520877,3,1,7,female,6,120450016,752,710,1,1,-42,2,-42.5
170433,6,1,8,female,6,120280056,752,746.66998,1,1,-5.3300171,9,-7.5
497865,3,1,9,male,6,120020016,752,742,1,1,-10,9,-7.5
238328,5,1,13,male,6,120280088,752,730.46997,0,0,-21.530029,6,-22.5
235971,3,no pobre,16,male,6,120280056,752,780,0,0,28,16,27.5
493186,6,1,10,female,6,120420000,752,726,1,0,-26,5,-27.5
493168,6,1,7,male,6,120420000,752,722.66998,1,1,-29.330017,5,-27.5
433994,5,1,11,male,6,120040016,752,707,1,1,-45,2,-42.5
620030,5,1,12,male,6,120040016,752,727,1,1,-25,6,-22.5
497917,5,1,10,female,6,120020016,752,704.33002,1,0,-47.669983,1,-47.5
433994,6,1,8,male,6,120040016,752,707,0,1,-45,2,-42.5
527631,7,1,6,female,6,120410032,752,733.66998,1,0,-18.330017,7,-17.5
238341,4,1,7,female,6,120280088,752,719,1,1,-33,4,-32.5
436039,5,1,11,male,6,120100024,752,750,1,1,-2,10,-2.5
436039,4,1,13,male,6,120100024,752,750,1,1,-2,10,-2.5
236624,3,1,6,male,6,120280056,752,708.5,0,1,-43.5,2,-42.5
561051,5,1,10,female,6,120450000,752,710,1,1,-42,2,-42.5
561011,6,1,13,female,6,120450000,752,743,1,1,-9,9,-7.5
431492,4,no pobre,14,female,6,120040016,752,775,0,1,23,15,22.5
396016,5,1,6,female,6,120020032,752,740,1,1,-12,8,-12.5
493186,5,1,12,female,6,120420000,752,726,0,0,-26,5,-27.5
493199,9,1,6,female,6,120420000,752,727,1,1,-25,6,-22.5
236770,4,no pobre,9,male,6,120280056,752,760,1,1,8,12,7.5
493165,3,1,8,female,6,120420000,752,749,1,1,-3,10,-2.5
170476,7,1,12,male,6,120280056,752,711,1,1,-41,2,-42.5
620070,3,1,9,female,6,120040016,752,704,1,1,-48,1,-47.5
561821,7,1,14,female,6,120450000,752,724.75,1,1,-27.25,5,-27.5
234654,3,1,15,female,6,120330000,752,714.16998,0,1,-37.830017,3,-37.5
436040,4,1,16,male,6,120100024,752,734.33002,0,1,-17.669983,7,-17.5
493164,5,1,10,male,6,120420000,752,715.66998,1,1,-36.330017,3,-37.5
234634,6,no pobre,15,male,6,120330000,752,782,0,0,30,17,32.5
493176,2,1,14,male,6,120420000,752,713,0,0,-39,3,-37.5
493166,6,1,9,female,6,120420000,752,709.5,1,1,-42.5,2,-42.5
234744,4,no pobre,13,male,6,120330000,752,784,1,1,32,17,32.5
236618,4,no pobre,12,female,6,120280056,752,767.14001,1,1,15.140015,14,17.5
396024,3,no pobre,16,male,6,120020032,752,794.5,0,0,42.5,19,42.5
234654,4,1,13,male,6,120330000,752,714.16998,1,1,-37.830017,3,-37.5
436042,4,1,10,male,6,120100024,752,705,1,1,-47,1,-47.5
236669,4,1,13,male,6,120280056,752,731,1,0,-21,6,-22.5
236555,5,1,7,male,6,120280056,752,738,1,1,-14,8,-12.5
431088,6,1,7,male,6,120040016,752,750,1,1,-2,10,-2.5
620110,8,1,6,male,6,120040016,752,718.5,1,1,-33.5,4,-32.5
520803,3,no pobre,13,female,6,120450016,752,761,1,1,9,12,7.5
433991,4,1,9,female,6,120040016,752,747.5,1,1,-4.5,10,-2.5
431105,5,1,8,male,6,120040016,752,704.5,1,0,-47.5,1,-47.5
333150,3,1,8,male,6,120040016,752,737,1,1,-15,8,-12.5
561371,7,1,6,female,6,120450000,752,702,1,1,-50,1,-47.5
333080,4,no pobre,7,male,6,120040016,752,778.5,1,1,26.5,16,27.5
235859,4,1,13,female,6,120280056,752,710.66998,0,1,-41.330017,2,-42.5
530375,7,1,7,female,6,120280032,752,719,1,1,-33,4,-32.5
238297,5,1,6,male,6,120280088,752,706,1,1,-46,1,-47.5
170482,6,1,15,male,6,120280056,752,722,1,1,-30,5,-27.5
561831,6,no pobre,6,male,6,120450000,752,768,1,1,16,14,17.5
525030,3,1,14,male,6,120410032,752,726,1,1,-26,5,-27.5
233032,4,no pobre,13,female,6,120330000,752,772,0,1,20,15,22.5
236576,5,1,13,female,6,120280056,752,740,1,1,-12,8,-12.5
333010,3,1,10,male,6,120040016,752,718,1,1,-34,4,-32.5
527249,6,1,11,male,6,120450016,752,708,0,0,-44,2,-42.5
170413,3,1,15,male,6,120280056,752,732.46997,1,1,-19.530029,7,-17.5
234654,7,1,8,male,6,120330000,752,714.16998,1,1,-37.830017,3,-37.5
431201,5,1,13,female,6,120040016,752,732,0,0,-20,7,-17.5
431105,3,1,14,female,6,120040016,752,704.5,0,1,-47.5,1,-47.5
236618,5,no pobre,6,female,6,120280056,752,767.14001,1,1,15.140015,14,17.5
525023,5,1,11,female,6,120410032,752,742,1,1,-10,9,-7.5
170433,5,1,12,female,6,120280056,752,746.66998,1,0,-5.3300171,9,-7.5
233035,4,no pobre,13,male,6,120330000,752,791.79999,0,0,39.799988,18,37.5
527631,4,1,15,male,6,120410032,752,733.66998,1,1,-18.330017,7,-17.5
233029,3,no pobre,11,female,6,120330000,752,787,1,1,35,18,37.5
234636,6,1,12,female,6,120330000,752,729.75,1,1,-22.25,6,-22.5
524641,6,no pobre,10,female,6,120410032,752,776.20001,1,1,24.200012,15,22.5
561551,3,1,6,female,6,120450000,752,750,1,1,-2,10,-2.5
236612,4,1,16,female,6,120280056,752,742.79999,0,0,-9.2000122,9,-7.5
524641,5,no pobre,14,female,6,120410032,752,776.20001,1,1,24.200012,15,22.5
333750,4,1,12,female,6,120040016,752,743,1,1,-9,9,-7.5
525023,4,1,12,female,6,120410032,752,742,1,1,-10,9,-7.5
497917,3,1,15,female,6,120020016,752,704.33002,0,0,-47.669983,1,-47.5
233106,3,1,16,male,6,120330000,752,714,0,0,-38,3,-37.5
238196,6,no pobre,10,male,6,120280088,752,760,0,1,8,12,7.5
233134,3,1,9,male,6,120330000,752,712,1,1,-40,3,-37.5
233124,8,1,6,male,6,120330000,752,708.71002,0,1,-43.289978,2,-42.5
431105,4,1,10,male,6,120040016,752,704.5,1,1,-47.5,1,-47.5
520877,4,1,6,female,6,120450016,752,710,1,1,-42,2,-42.5
561821,6,1,15,female,6,120450000,752,724.75,1,0,-27.25,5,-27.5
170437,4,1,15,male,6,120280056,752,746.20001,0,1,-5.7999878,9,-7.5
333150,4,1,6,female,6,120040016,752,737,1,1,-15,8,-12.5
493209,6,1,12,male,6,120420000,752,720.59998,0,1,-31.400024,4,-32.5
627255,4,1,8,female,6,120040016,752,710,1,1,-42,2,-42.5
436042,5,1,7,female,6,120100024,752,705,1,1,-47,1,-47.5
235859,3,1,15,male,6,120280056,752,710.66998,0,1,-41.330017,2,-42.5
238242,4,1,16,female,6,120280088,752,714,0,0,-38,3,-37.5
333330,3,1,15,female,6,120040016,752,704,0,1,-48,1,-47.5
396016,3,1,11,female,6,120020032,752,740,0,1,-12,8,-12.5
493194,8,no pobre,7,female,6,120420000,752,756.33002,1,1,4.3300171,11,2.5
497931,2,1,12,male,6,120020016,752,705,0,1,-47,1,-47.5
233134,4,1,7,male,6,120330000,752,712,1,1,-40,3,-37.5
333360,5,1,14,male,6,120040016,752,724,1,0,-28,5,-27.5
333110,3,1,15,male,6,120040016,752,709,1,1,-43,2,-42.5
236584,4,1,12,male,6,120280056,752,747,1,1,-5,10,-2.5
497931,3,1,10,female,6,120020016,752,705,1,1,-47,1,-47.5
236625,3,1,10,female,6,120280056,752,717,1,1,-35,4,-32.5
238336,3,no pobre,15,male,6,120280088,752,757,0,0,5,12,7.5
234744,3,no pobre,15,male,6,120330000,752,784,1,1,32,17,32.5
520759,7,no pobre,7,female,6,120450016,752,770.33002,1,1,18.330017,14,17.5
497834,5,1,15,female,6,120020016,752,713.33002,0,1,-38.669983,3,-37.5
233104,4,1,11,female,6,120330000,752,709,1,1,-43,2,-42.5
236718,6,1,10,female,6,120280056,752,725.33002,1,1,-26.669983,5,-27.5
233066,6,1,14,female,6,120330000,752,714.5,1,1,-37.5,3,-37.5
233035,5,no pobre,12,female,6,120330000,752,791.79999,0,1,39.799988,18,37.5
170437,5,1,14,female,6,120280056,752,746.20001,1,1,-5.7999878,9,-7.5
530375,5,1,12,male,6,120280032,752,719,0,1,-33,4,-32.5
170482,7,1,12,male,6,120280056,752,722,1,1,-30,5,-27.5
561361,5,1,11,male,6,120450000,752,709,1,1,-43,2,-42.5
236612,6,1,8,female,6,120280056,752,742.79999,1,1,-9.2000122,9,-7.5
236625,4,1,8,female,6,120280056,752,717,1,1,-35,4,-32.5
520832,5,no pobre,12,male,6,120450016,752,776.5,1,1,24.5,15,22.5
493154,5,no pobre,16,female,6,120420000,752,752.25,0,0,.25,11,2.5
620730,6,1,14,male,6,120040016,752,709,0,1,-43,2,-42.5
333110,9,1,9,female,6,120040016,752,709,1,1,-43,2,-42.5
620110,7,1,11,female,6,120040016,752,718.5,1,1,-33.5,4,-32.5
236613,5,1,9,female,6,120280056,752,738.33002,1,1,-13.669983,8,-12.5
333300,5,1,7,male,6,120040016,752,719,1,1,-33,4,-32.5
436020,3,1,13,male,6,120100024,752,737,0,1,-15,8,-12.5
238250,5,1,8,female,6,120280088,752,731.5,1,1,-20.5,6,-22.5
431492,5,no pobre,11,female,6,120040016,752,775,0,1,23,15,22.5
396003,2,1,11,male,6,120020032,752,730,1,1,-22,6,-22.5
333620,3,1,7,male,6,120040016,752,742,1,1,-10,9,-7.5
236556,3,1,14,male,6,120280056,752,738,1,1,-14,8,-12.5
238344,7,no pobre,11,male,6,120280088,752,797.33002,1,1,45.330017,20,47.5
497834,8,1,9,male,6,120020016,752,713.33002,1,1,-38.669983,3,-37.5
493210,4,no pobre,7,male,6,120420000,752,775,1,1,23,15,22.5
234636,7,1,10,male,6,120330000,752,729.75,1,1,-22.25,6,-22.5
236718,5,1,14,male,6,120280056,752,725.33002,1,0,-26.669983,5,-27.5
238211,7,no pobre,7,male,6,120280088,752,771.14001,1,0,19.140015,14,17.5
527631,6,1,8,male,6,120410032,752,733.66998,1,1,-18.330017,7,-17.5
333860,5,1,8,female,6,120040016,752,730,1,1,-22,6,-22.5
236770,5,no pobre,6,male,6,120280056,752,760,1,1,8,12,7.5
493166,5,1,11,female,6,120420000,752,709.5,0,1,-42.5,2,-42.5
520798,4,1,8,female,6,120450016,752,730,1,1,-22,6,-22.5
233048,5,1,13,male,6,120330000,752,749,1,1,-3,10,-2.5
497852,5,1,8,female,6,120020016,752,725,1,1,-27,5,-27.5
238278,3,1,15,female,6,120280088,752,705,0,0,-47,1,-47.5
395996,5,1,7,male,6,120020032,752,702.25,0,1,-49.75,1,-47.5
233106,6,1,10,male,6,120330000,752,714,0,1,-38,3,-37.5
497834,7,1,12,male,6,120020016,752,713.33002,1,1,-38.669983,3,-37.5
525025,5,1,8,male,6,120410032,752,735.96997,1,1,-16.030029,7,-17.5
527739,3,1,14,female,6,120410032,752,705.51001,1,1,-46.48999,1,-47.5
234655,8,1,15,male,6,120330000,752,750.46997,0,0,-1.5300293,10,-2.5
493209,3,1,15,male,6,120420000,752,720.59998,0,0,-31.400024,4,-32.5
569481,5,1,11,male,12,211160000,759,734.90997,1,1,-24.090027,6,-22.5
664404,8,1,10,male,12,210160016,759,755.25,1,1,-3.75,10,-2.5
678301,6,no pobre,7,female,12,211780032,759,785,1,1,26,16,27.5
680070,3,1,7,male,12,211540016,759,758,1,1,-1,10,-2.5
176339,3,no pobre,15,female,12,211160016,759,778,0,0,19,14,17.5
171451,13,no pobre,7,female,12,210500032,759,797,1,1,38,18,37.5
472308,4,1,15,male,12,211790000,759,755,0,0,-4,10,-2.5
472274,4,1,9,female,12,211790000,759,726.45001,1,1,-32.549988,4,-32.5
130020,3,1,8,male,12,212130016,759,736.67999,1,1,-22.320007,6,-22.5
466693,4,no pobre,12,male,12,212080048,759,807,0,1,48,20,47.5
589970,3,1,14,female,12,210040000,759,758,0,1,-1,10,-2.5
478251,9,no pobre,12,male,12,210450000,759,808.5,0,1,49.5,20,47.5
462023,3,1,6,male,12,210830112,759,737,1,1,-22,6,-22.5
672361,6,1,12,male,12,210530016,759,748.66998,1,0,-10.330017,8,-12.5
472151,8,no pobre,13,male,12,210040000,759,803.57001,1,0,44.570007,19,42.5
466679,6,1,14,female,12,212080048,759,735.66998,0,1,-23.330017,6,-22.5
664804,7,no pobre,10,male,12,210160016,759,775.66998,1,1,16.669983,14,17.5
370820,4,1,14,male,12,211110016,759,739.66998,1,1,-19.330017,7,-17.5
473641,4,1,12,male,12,211100016,759,712,1,0,-47,1,-47.5
462057,4,no pobre,7,female,12,210830128,759,787,1,1,28,16,27.5
463152,6,1,14,female,12,212020000,759,735,0,0,-24,6,-22.5
466633,4,1,16,female,12,212080048,759,738,0,0,-21,6,-22.5
680480,19,1,7,male,12,210040000,759,712.14001,1,1,-46.859985,1,-47.5
467039,8,1,7,female,12,212080048,759,732,1,1,-27,5,-27.5
370775,4,no pobre,12,male,12,211110016,759,783.5,1,1,24.5,15,22.5
370820,5,1,10,male,12,211110016,759,739.66998,1,1,-19.330017,7,-17.5
472171,6,no pobre,9,male,12,210040000,759,787,1,1,28,16,27.5
472021,4,1,8,male,12,210040000,759,744,1,1,-15,8,-12.5
680560,5,1,14,male,12,210040000,759,742,0,1,-17,7,-17.5
462230,4,1,8,male,12,210830032,759,723,1,1,-36,3,-37.5
473001,11,1,6,male,12,211540016,759,745,1,1,-14,8,-12.5
670071,8,1,9,female,12,210570000,759,720.5,1,1,-38.5,3,-37.5
132307,3,1,15,male,12,212130000,759,717,1,1,-42,2,-42.5
370826,4,1,14,male,12,211110016,759,743.5,0,1,-15.5,7,-17.5
473721,4,1,8,male,12,211490000,759,755,0,1,-4,10,-2.5
680560,6,1,12,male,12,210040000,759,742,1,1,-17,7,-17.5
672341,4,1,8,female,12,210530016,759,752,1,1,-7,9,-7.5
568671,6,1,7,female,12,211860000,759,754,1,1,-5,10,-2.5
369231,7,1,13,female,12,211110000,759,712.5,0,1,-46.5,1,-47.5
472292,5,1,7,male,12,211790000,759,729,1,1,-30,5,-27.5
173669,6,1,11,female,12,210500000,759,715,1,1,-44,2,-42.5
130136,4,1,8,female,12,212130000,759,739,1,1,-20,7,-17.5
670011,3,1,13,female,12,210570000,759,726,1,1,-33,4,-32.5
472287,6,1,13,male,12,211790000,759,751.5,1,1,-7.5,9,-7.5
462057,3,no pobre,9,female,12,210830128,759,787,1,1,28,16,27.5
671471,3,1,9,male,12,210530016,759,710,1,1,-49,1,-47.5
664383,7,1,12,male,12,210160016,759,733.5,1,0,-25.5,5,-27.5
474191,4,1,9,female,12,210990000,759,721.60999,1,1,-37.390015,3,-37.5
670151,9,1,8,male,12,210570000,759,733.5,1,1,-25.5,5,-27.5
467039,7,1,9,male,12,212080048,759,732,1,1,-27,5,-27.5
664775,5,1,6,male,12,210160016,759,757,1,1,-2,10,-2.5
132337,5,1,11,male,12,212130000,759,722.5,1,1,-36.5,3,-37.5
130136,3,1,9,female,12,212130000,759,739,1,1,-20,7,-17.5
176363,2,1,9,male,12,211160016,759,755,1,1,-4,10,-2.5
473001,7,1,15,female,12,211540016,759,745,0,0,-14,8,-12.5
472330,9,no pobre,6,male,12,211790000,759,790,1,1,31,17,32.5
476721,7,no pobre,15,male,12,211160000,759,804,0,0,45,20,47.5
472274,3,1,11,male,12,211790000,759,726.45001,1,1,-32.549988,4,-32.5
670921,6,1,13,female,12,210530016,759,747.14001,1,1,-11.859985,8,-12.5
678289,3,no pobre,16,male,12,211780032,759,773.5,0,0,14.5,13,12.5
370799,6,1,10,male,12,211110016,759,733,1,1,-26,5,-27.5
664865,7,1,6,male,12,210160016,759,744.5,1,1,-14.5,8,-12.5
132379,6,1,14,male,12,212130000,759,713,0,1,-46,1,-47.5
472312,3,no pobre,15,male,12,211790000,759,797,0,1,38,18,37.5
477271,4,1,7,female,12,211540016,759,721,1,1,-38,3,-37.5
472071,7,1,6,female,12,210040000,759,724.5,1,1,-34.5,4,-32.5
132675,2,1,13,female,12,211110016,759,723,1,1,-36,3,-37.5
569381,3,1,15,male,12,211160000,759,735,0,0,-24,6,-22.5
129999,7,no pobre,6,female,12,210640016,759,804.33002,1,1,45.330017,20,47.5
476711,6,no pobre,10,male,12,211160000,759,785,1,1,26,16,27.5
680420,3,1,9,female,12,210040000,759,728,1,1,-31,4,-32.5
670191,5,1,10,female,12,210570000,759,732,1,1,-27,5,-27.5
466652,6,1,13,male,12,212080048,759,721,0,1,-38,3,-37.5
466633,5,1,14,female,12,212080048,759,738,0,0,-21,6,-22.5
472021,5,1,7,female,12,210040000,759,744,1,1,-15,8,-12.5
670581,7,1,6,male,12,212130032,759,712.29999,1,1,-46.700012,1,-47.5
478251,10,no pobre,10,male,12,210450000,759,808.5,1,1,49.5,20,47.5
671061,3,1,8,male,12,210530016,759,725,1,1,-34,4,-32.5
472091,7,1,15,male,12,210040000,759,738,0,1,-21,6,-22.5
171348,3,1,6,female,12,210500032,759,727,1,1,-32,4,-32.5
680370,6,1,10,female,12,210040000,759,746,1,1,-13,8,-12.5
664389,7,no pobre,15,female,12,210160016,759,773.25,0,1,14.25,13,12.5
670151,6,1,11,female,12,210570000,759,733.5,1,1,-25.5,5,-27.5
670011,5,1,8,female,12,210570000,759,726,1,1,-33,4,-32.5
176310,4,no pobre,15,female,12,211160016,759,799,0,0,40,19,42.5
664841,4,no pobre,13,male,12,210160016,759,799.5,1,1,40.5,19,42.5
589970,7,1,6,female,12,210040000,759,758,1,1,-1,10,-2.5
132379,8,1,10,female,12,212130000,759,713,1,1,-46,1,-47.5
466633,7,1,10,female,12,212080048,759,738,1,1,-21,6,-22.5
664404,7,1,12,female,12,210160016,759,755.25,1,0,-3.75,10,-2.5
589970,4,1,10,female,12,210040000,759,758,1,1,-1,10,-2.5
462031,7,no pobre,10,male,12,210830112,759,782,1,1,23,15,22.5
671791,6,1,15,female,12,210530016,759,728.75,0,1,-30.25,4,-32.5
678466,4,no pobre,12,female,12,211780032,759,778,1,1,19,14,17.5
664043,8,1,10,male,12,210830032,759,732,1,1,-27,5,-27.5
370799,7,1,7,female,12,211110016,759,733,1,1,-26,5,-27.5
477901,3,1,9,male,12,210450000,759,736,1,1,-23,6,-22.5
129999,6,no pobre,10,female,12,210640016,759,804.33002,1,1,45.330017,20,47.5
678284,4,no pobre,12,female,12,211780032,759,780,1,1,21,15,22.5
478901,3,no pobre,11,female,12,211160000,759,800,0,1,41,19,42.5
589660,6,1,10,male,12,210040000,759,718.5,1,0,-40.5,2,-42.5
569461,6,1,13,female,12,211160000,759,757,1,1,-2,10,-2.5
462330,7,1,10,female,12,210830032,759,741,1,1,-18,7,-17.5
171453,7,1,15,male,12,210500032,759,742,1,1,-17,7,-17.5
680530,3,1,6,male,12,210040000,759,733,1,1,-26,5,-27.5
680520,3,1,12,female,12,210040000,759,709,1,1,-50,1,-47.5
132364,5,no pobre,10,male,12,212130000,759,798.5,1,1,39.5,18,37.5
568681,6,1,14,female,12,211860000,759,727.66998,1,0,-31.330017,4,-32.5
473391,3,1,6,male,12,211100016,759,754,1,1,-5,10,-2.5
370799,4,1,15,female,12,211110016,759,733,0,0,-26,5,-27.5
462020,8,1,7,female,12,210830112,759,717.66998,1,1,-41.330017,2,-42.5
476381,6,1,13,male,12,211160000,759,716.60999,0,0,-42.390015,2,-42.5
369188,7,1,11,female,12,211110016,759,758.66998,1,1,-.33001709,10,-2.5
475931,3,1,15,male,12,211160000,759,721,0,0,-38,3,-37.5
477931,6,1,12,female,12,210450000,759,744,1,1,-15,8,-12.5
475931,6,1,7,male,12,211160000,759,721,1,1,-38,3,-37.5
373629,4,no pobre,10,female,12,211790000,759,763,1,1,4,11,2.5
472351,3,no pobre,8,male,12,210040000,759,764,1,1,5,12,7.5
132347,3,1,8,female,12,212130000,759,747,1,1,-12,8,-12.5
130140,6,no pobre,11,male,12,212130000,759,771.5,1,1,12.5,13,12.5
128255,4,1,7,male,12,212130016,759,721,1,1,-38,3,-37.5
473001,9,1,10,male,12,211540016,759,745,1,1,-14,8,-12.5
664068,3,1,14,female,12,210830032,759,753.5,0,1,-5.5,9,-7.5
176310,7,no pobre,9,male,12,211160016,759,799,1,1,40,19,42.5
565652,3,1,10,male,12,210860048,759,718.14001,1,1,-40.859985,2,-42.5
672341,3,1,12,female,12,210530016,759,752,1,1,-7,9,-7.5
666396,2,1,15,female,12,212000000,759,722.14001,0,0,-36.859985,3,-37.5
128255,3,1,8,male,12,212130016,759,721,1,1,-38,3,-37.5
565536,5,1,12,female,12,211870016,759,723,1,0,-36,3,-37.5
472296,8,no pobre,10,male,12,211790000,759,808.5,1,1,49.5,20,47.5
472287,9,1,8,male,12,211790000,759,751.5,1,1,-7.5,9,-7.5
671061,4,1,6,female,12,210530016,759,725,1,1,-34,4,-32.5
477641,9,1,12,female,12,210450000,759,754,0,1,-5,10,-2.5
466996,4,1,15,female,12,210680032,759,736,0,0,-23,6,-22.5
462079,4,1,9,female,12,210830128,759,734.5,1,1,-24.5,6,-22.5
472091,10,1,9,female,12,210040000,759,738,1,1,-21,6,-22.5
466633,8,1,7,male,12,212080048,759,738,0,1,-21,6,-22.5
130040,5,1,10,male,12,212130016,759,723,1,1,-36,3,-37.5
472292,3,1,11,female,12,211790000,759,729,1,1,-30,5,-27.5
670631,5,1,7,female,12,210530016,759,711.25,1,1,-47.75,1,-47.5
569481,4,1,13,female,12,211160000,759,734.90997,0,1,-24.090027,6,-22.5
476711,4,no pobre,15,male,12,211160000,759,785,1,1,26,16,27.5
589490,9,no pobre,10,female,12,210040000,759,789,1,1,30,17,32.5
173669,4,1,13,female,12,210500000,759,715,0,1,-44,2,-42.5
664008,5,1,6,male,12,210830032,759,741.5,1,1,-17.5,7,-17.5
472021,3,1,10,female,12,210040000,759,744,1,1,-15,8,-12.5
670281,6,1,11,female,12,210570000,759,742,1,1,-17,7,-17.5
370826,5,1,11,female,12,211110016,759,743.5,1,1,-15.5,7,-17.5
472081,5,no pobre,14,female,12,210040000,759,765,1,1,6,12,7.5
173669,8,1,7,male,12,210500000,759,715,1,1,-44,2,-42.5
472308,5,1,14,male,12,211790000,759,755,0,0,-4,10,-2.5
66324,3,1,9,male,12,212000000,759,742.14001,1,1,-16.859985,7,-17.5
664068,5,1,11,male,12,210830032,759,753.5,1,1,-5.5,9,-7.5
130030,5,1,8,female,12,212130016,759,721.5,1,1,-37.5,3,-37.5
477931,5,1,13,female,12,210450000,759,744,0,1,-15,8,-12.5
473171,4,1,12,female,12,211540016,759,754,1,1,-5,10,-2.5
177220,2,1,16,female,12,210500000,759,745,0,1,-14,8,-12.5
370797,7,1,13,male,12,211110016,759,726,0,1,-33,4,-32.5
182310,5,1,9,female,12,210610016,759,748.45001,1,1,-10.549988,8,-12.5
565649,5,1,11,male,12,210860048,759,730,1,1,-29,5,-27.5
670581,5,1,11,male,12,212130032,759,712.29999,1,1,-46.700012,1,-47.5
680370,7,1,7,male,12,210040000,759,746,1,1,-13,8,-12.5
670281,8,1,7,male,12,210570000,759,742,1,1,-17,7,-17.5
176310,6,no pobre,11,female,12,211160016,759,799,0,1,40,19,42.5
473721,6,1,7,female,12,211490000,759,755,1,1,-4,10,-2.5
370799,5,1,12,female,12,211110016,759,733,1,1,-26,5,-27.5
477781,6,no pobre,12,male,12,210450000,759,763,1,1,4,11,2.5
472287,8,1,9,female,12,211790000,759,751.5,1,1,-7.5,9,-7.5
473721,5,1,11,female,12,211490000,759,755,1,1,-4,10,-2.5
670921,7,1,6,male,12,210530016,759,747.14001,1,0,-11.859985,8,-12.5
568741,3,1,15,male,12,211860000,759,750,0,0,-9,9,-7.5
671491,5,no pobre,6,male,12,210530016,759,789,1,1,30,17,32.5
670071,9,1,6,female,12,210570000,759,720.5,1,1,-38.5,3,-37.5
476091,7,1,13,male,12,211860000,759,723.66998,1,1,-35.330017,3,-37.5
170780,7,1,6,female,12,211790000,759,755.5,1,1,-3.5,10,-2.5
177226,5,1,13,male,12,210500000,759,719,0,1,-40,3,-37.5
132364,4,no pobre,13,female,12,212130000,759,798.5,1,1,39.5,18,37.5
369231,6,1,15,female,12,211110000,759,712.5,1,1,-46.5,1,-47.5
370767,7,1,12,male,12,211110016,759,752.5,0,1,-6.5,9,-7.5
678298,4,no pobre,16,male,12,211780032,759,779.5,0,0,20.5,15,22.5
478171,3,1,14,male,12,210450000,759,758,0,1,-1,10,-2.5
680370,5,1,12,male,12,210040000,759,746,1,1,-13,8,-12.5
171748,5,1,7,male,12,210500032,759,752.34003,1,0,-6.6599731,9,-7.5
466645,7,no pobre,12,male,12,212080048,759,788,0,0,29,16,27.5
462033,6,1,16,female,12,210830112,759,758,1,0,-1,10,-2.5
670631,4,1,9,male,12,210530016,759,711.25,1,1,-47.75,1,-47.5
671171,5,no pobre,10,male,12,210530016,759,806,1,1,47,20,47.5
664842,4,1,14,female,12,210160016,759,754,0,1,-5,10,-2.5
474431,5,1,15,male,12,210990000,759,751,1,1,-8,9,-7.5
